,APPLICATION_STATUS,QUEUE_ID,CURRENT_STAGE,MARITAL_STATUS,GENDER,AGE,EDUCATION,RESIDENCE_TYPE,EMPLOY_CONSTITUTION,PAN_STATUS,CIBIL_SCORE,APPLICATION_SCORE,RESIDENTIAL_ADDRESS_SCORE,OFFICE_ADDRESS_SCORE,APPLIED_AMOUNT,LOAN_TENOR,PRIMARY_ASSET_CTG,PRIMARY_ASSET_MAKE,PRIMARY_ASSET_MODELNO,VOTER_ID,DRIVING_LICENSE,AADHAAR,PAN,BANK_PASSBOOK,APPLIED_AMOUNT_TRANS
5426,Declined,Straight  Through Process,DCLN,Married,Female,35,POST-GRADUATE,OWNED,SALARIED,ERROR,622,93,81.66,0.0,20000,10,REF,WHIRLPOOL,200 GENIUS CLS PLUS 4S WINE FIESTA,F,F,T,T,F,141
5427,Approved,Straight  Through Process,LOS_DISB,Married,Male,46,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,828,92,66.67,68.37,11000,10,REF,VIDEOCON,REFRIGERATORS VANILLA,F,F,T,F,F,105
5428,Approved,Straight  Through Process,APRV,Married,Male,28,UNDER GRADUATE,RENTED,SELF-EMPLOYED,ERROR,762,98,0.0,0.0,16000,10,REF,WHIRLPOOL,200 GENIUS CLS PLUS 4S WINE FIESTA,F,T,T,T,T,126
5429,Approved,Straight  Through Process,LOS_DISB,Married,Male,43,GRADUATE,RENTED,SELF-EMPLOYED,ERROR,771,21,68.26,68.31,42000,12,Washing_machine,LG,FH496TDL24,F,T,T,T,F,205
5430,Approved,Straight  Through Process,INV_GNR,Married,Male,41,UNDER GRADUATE,RENTED,SALARIED,Pan Not Submitted,777,55,0.0,0.0,30000,10,LED_TV,VU,43S6535,F,F,T,F,F,173
5431,Approved,Straight  Through Process,INV_GNR,Married,Male,37,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,782,65,0.0,0.0,25000,10,Washing_machine,LG,T7208TDDLP,F,F,F,T,F,158
5432,Declined,Straight  Through Process,PD_DE,Married,Male,29,GRADUATE,RENTED,SALARIED,ERROR,537,44,0.0,0.0,26000,10,Washing_machine,SAMSUNG,WA70K4020HP/TL,F,F,F,T,F,161
5433,Declined,Under.Writer,DCLN,Single,Male,24,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,-10,13,73.28,0.0,53000,10,REF,SAMSUNG,RT49K6338BS/TL,F,F,T,T,F,230
5434,Declined,Under.Writer,DCLN,Married,Male,56,UNDER GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,-10,35,77.24,85.93,40000,10,AIR CONDITIONER,LG,JS-Q12NRXA,T,F,T,F,F,200
5435,Approved,Straight  Through Process,SRNV,Married,Male,31,GRADUATE,OWNED,SALARIED,Pan Not Submitted,813,75,61.54,0.0,40000,10,AC,LG,LSA6NP3A,F,F,T,F,F,200
5436,Declined,Straight  Through Process,DCLN,Married,Male,37,OTHERS,RENTED,SELF-EMPLOYED,Pan Not Submitted,579,23,72.58,0.0,62000,18,LED_TV,SONY,KLV-43W752D,F,F,T,F,F,249
5437,Declined,Straight  Through Process,DCLN,Married,Male,26,OTHERS,OWNED,SELF-EMPLOYED,ERROR,734,3,71.31,67.48,25000,10,REF,LG,GL-D241APDX,F,F,T,T,F,158
5438,Approved,Straight  Through Process,LOS_DISB,Married,Male,39,OTHERS,OWNED,SELF-EMPLOYED,ERROR,777,39,0.0,81.82,25000,12,AIR CONDITIONER,PANASONIC,S-132PE1H59,T,F,F,T,F,158
5439,Approved,Under.Writer,PD_DE,Married,Male,32,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,797,60,0.0,0.0,45000,12,AIR CONDITIONER,HAIER,AIR CONDITIONER VANILLA,F,F,F,T,F,212
5440,Declined,Under.Writer,DCLN,Married,Male,29,OTHERS,OWNED,SALARIED,ERROR,-10,13,0.0,0.0,9900,10,Washing_machine,KELVINATOR,KS7363TR,F,F,T,T,F,99
5441,Declined,Straight  Through Process,PD_DE,Married,Male,55,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,739,58,75.19,74.56,40000,12,AC,LG,LSA24VTDH,F,F,T,T,F,200
5442,Declined,Straight  Through Process,DCLN,Married,Male,30,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,0,8,65.81,0.0,35000,12,AIR CONDITIONER,CARRIER,SUPERIA 18K,T,F,T,T,F,187
5443,Declined,Under.Writer,DCLN,Married,Female,44,GRADUATE,RENTED,SALARIED,Pan Not Submitted,-10,13,82.52,0.0,50000,12,TELEVISION,SONY,KLV-43W800D,T,F,F,F,F,224
5444,Approved,Straight  Through Process,LOS_DISB,Married,Male,49,UNDER GRADUATE,OWNED,SALARIED,Pan Not Submitted,778,89,82.03,78.79,25000,10,Washing_machine,LG,P8072R3F,F,F,T,F,F,158
5445,Declined,Straight  Through Process,PD_DE,Single,Male,32,GRADUATE,RENTED,SELF-EMPLOYED,ERROR,0,7,40.27,41.91,57000,10,LED_TV,SONY,KLV-43w800,F,F,T,T,F,239
5446,Declined,Under.Writer,DCLN,Married,Male,25,OTHERS,OWNED,SELF-EMPLOYED,ERROR,-10,47,0.0,0.0,24780,12,HDTV,VIDEOCON,VMS40QX19S,F,F,F,T,F,157
5447,Approved,Straight  Through Process,INV_GNR,Married,Male,24,OTHERS,OWNED,SALARIED,ERROR,821,105,0.0,0.0,25500,10,HDTV,VIDEOCON,VJU32HH23CAH,F,F,F,T,F,160
5448,Approved,Under.Writer,APRV,Married,Male,32,OTHERS,OWNED,SELF-EMPLOYED,ERROR,-10,13,0.0,0.0,25000,10,LED_TV,PANASONIC,TH-32C200DX,F,F,T,T,F,158
5449,Declined,Under.Writer,DCLN,Single,Male,25,GRADUATE,OWNED,SALARIED,Pan Not Submitted,794,30,75.52,0.0,46000,10,AIR CONDITIONER,SAMSUNG,ASV125PBB,T,F,T,F,F,214
5450,Approved,Straight  Through Process,LOS_DISB,Married,Male,27,GRADUATE,RENTED,SALARIED,ERROR,785,129,87.42,67.27,50000,10,LED_TV,SAMSUNG,UA22F5100ARLXL,T,F,F,T,T,224
5451,Approved,Straight  Through Process,PD_DE,Married,Male,43,GRADUATE,OWNED,SALARIED,ERROR,819,103,75.34,0.0,40000,12,HOME THEATRE,TARGET,K1110 FM,F,T,T,T,F,200
5452,Declined,Straight  Through Process,DCLN,Married,Male,64,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,803,110,0.0,0.0,40000,18,Washing_machine,SAMSUNG,WF652U2SHSD/TL,F,T,T,F,F,200
5453,Declined,Straight  Through Process,DCLN,Single,Male,30,GRADUATE,OWNED,SALARIED,Pan Not Submitted,602,39,70.41,0.0,72000,10,AC,LG,BSA24IBE,F,F,T,F,F,268
5454,Approved,Straight  Through Process,LOS_BDE,Married,Male,36,POST-GRADUATE,OWNED,SALARIED,ERROR,812,67,0.0,0.0,38000,14,AC,LG,JSNQ18NPXA,F,F,T,T,F,195
5455,Declined,Straight  Through Process,DCLN,Married,Male,32,GRADUATE,RENTED,SELF-EMPLOYED,Pan Not Submitted,0,-2,0.0,0.0,30000,10,AC,GODREJ,WS EDGEPRO 800CS Lilac Sprinkle,T,F,F,F,F,173
5456,Approved,Under.Writer,APRV,Married,Male,32,GRADUATE,OWNED,SALARIED,Pan Not Submitted,-10,55,60.19,71.13,20000,0,REF,ELECTROLUX,EN255L-BS*,F,T,F,F,F,141
5457,Declined,Straight  Through Process,DCLN,Married,Male,36,POST-GRADUATE,RENTED,SALARIED,ERROR,584,32,30.88,50.34,50000,12,AIR CONDITIONER,SAMSUNG,AR18MV3HETQXNA,F,F,F,T,T,224
5458,Declined,Straight  Through Process,PD_DE,Married,Male,43,GRADUATE,OWNED,SALARIED,Pan Not Submitted,0,28,0.0,0.0,14000,12,LED_TV,SAMSUNG,UA24J4100ARMXL,F,F,T,F,F,118
5459,Approved,Straight  Through Process,PD_DE,Married,Female,40,GRADUATE,OWNED,SALARIED,Pan Not Submitted,795,95,72.14,76.98,40000,12,AC,BLUESTAR,2HW12OC1,F,F,T,F,F,200
5460,Approved,Straight  Through Process,LOS_BDE,Married,Male,27,POST-GRADUATE,RENTED,SALARIED,ERROR,801,92,0.0,0.0,30000,12,REF,SAMSUNG,RT28M3954U3/NL,F,F,T,T,F,173
5461,Declined,Straight  Through Process,DCLN,Married,Female,42,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,599,45,71.88,72.66,35000,10,AC,IFB,SENATOR AQUA SX,F,F,T,T,F,187
5462,Declined,Straight  Through Process,PD_DE,Married,Male,39,GRADUATE,OWNED,SALARIED,ERROR,633,52,80.2,0.0,40000,12,AIR CONDITIONER,LG,BS-12APZE,F,F,T,T,F,200
5463,Approved,Straight  Through Process,PD_DE,Married,Male,30,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,772,39,81.29,0.0,90000,10,HOME THEATRE,TARGET,K1110 FM,F,F,T,F,F,300
5464,Approved,Straight  Through Process,LOS_DISB,Married,Male,48,GRADUATE,OWNED,SALARIED,Pan Not Submitted,795,95,71.05,83.96,35000,18,LED_TV,PANASONIC,TH-32C200DX,F,F,T,F,F,187
5465,Approved,Straight  Through Process,APRV,Married,Male,29,GRADUATE,RENTED,SALARIED,ERROR,-10,13,97.06,55.37,83900,14,LED_TV,SONY,w800,T,F,F,T,T,290
5466,Approved,Straight  Through Process,SRNV,Single,Male,26,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,750,70,47.27,48.18,40000,12,LED_TV,SAMSUNG,UA32K5570AUMXL,F,F,T,T,F,200
5467,Approved,Straight  Through Process,LOS_DISB,Married,Female,43,GRADUATE,RENTED,SALARIED,Pan Not Submitted,-10,13,89.25,0.0,25000,10,AC,WHIRLPOOL,SW ULTRA PEARL WINE 6.2KG,F,F,T,F,F,158
5468,Approved,Straight  Through Process,LOS_DISB,Married,Male,51,GRADUATE,OWNED,SALARIED,ERROR,-10,13,0.0,72.73,20000,10,TELEVISION,MICROMAX,43A7200MHD 43   LED,F,F,F,T,F,141
5469,Declined,Under.Writer,DCLN,Married,Male,57,GRADUATE,RENTED,SALARIED,Pan Not Submitted,786,67,65.89,0.0,60000,18,LED_TV,SONY,KLV-40W562D,T,F,T,F,F,245
5470,Declined,Straight  Through Process,DCLN,Married,Female,40,OTHERS,OWNED,SELF-EMPLOYED,Pan Not Submitted,653,45,71.07,71.03,30000,10,LED_TV,SAMSUNG,UA32K5300ARLXL,F,F,T,F,F,173
5471,Approved,Under.Writer,APRV,Married,Female,33,UNDER GRADUATE,RENTED,SELF-EMPLOYED,Pan Not Submitted,-10,13,96.91,98.98,17000,10,REF,LG,GL-195RLGE4,F,F,T,F,F,130
5472,Approved,Under.Writer,LOS_DISB,Married,Male,58,GRADUATE,OWNED,SALARIED,ERROR,-10,38,72.26,0.0,65000,10,LED_TV,SAMSUNG,UA40K6300AKLXL,F,T,F,T,F,255
5473,Approved,Straight  Through Process,PD_DE,Married,Female,47,UNDER GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,770,50,82.08,74.3,30000,12,Washing_machine,SAMSUNG,WF650B0STWQ/TL,F,F,T,F,T,173
5474,Declined,Straight  Through Process,DCLN,Married,Male,49,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,625,79,72.73,76.52,100000,12,LED_TV,VU,65XT800,T,F,F,T,F,316
5475,Approved,Straight  Through Process,LOS_DISB,Married,Male,29,UNDER GRADUATE,OWNED,SELF-EMPLOYED,ERROR,-10,13,0.0,0.0,17000,10,REF,LG,GL-B201ASAW,F,F,F,T,F,130
5476,Declined,Straight  Through Process,DCLN,Married,Male,43,GRADUATE,RENTED,SELF-EMPLOYED,ERROR,0,7,73.88,65.08,57000,10,LED_TV,SONY,KLV-40W562D,F,F,F,T,F,239
5477,Approved,Straight  Through Process,LOS_DISB,Married,Male,24,OTHERS,OWNED,SELF-EMPLOYED,ERROR,772,35,75.37,73.13,30000,10,Washing_machine,LG,T7208TDDLP,T,F,T,T,F,173
5478,Declined,Straight  Through Process,DCLN,Married,Male,42,UNDER GRADUATE,OWNED,SALARIED,ERROR,584,47,92.41,64.47,60000,12,AC,BLUESTAR,3HW18VCU1,F,F,T,T,F,245
5479,Declined,Straight  Through Process,PD_DE,Single,Female,28,GRADUATE,OWNED,SALARIED,Pan Not Submitted,738,8,94.12,0.0,58000,12,HOME THEATRE,TARGET,K1110 FM,F,F,T,F,F,241
5480,Approved,Under.Writer,LOS_DISB,Married,Male,25,GRADUATE,OWNED,SALARIED,Pan Not Submitted,-10,13,81.21,0.0,35000,12,AC,BLUESTAR,3HW18IAU3,F,F,T,F,F,187
5481,Approved,Straight  Through Process,LOS_DISB,Married,Male,24,GRADUATE,OWNED,SALARIED,Pan Not Submitted,781,42,42.03,48.94,35000,10,LED_TV,SONYNEW,KLV-32R302D IN5,F,F,T,F,F,187
5482,Declined,Straight  Through Process,PD_DE,Married,Male,39,OTHERS,OWNED,SELF-EMPLOYED,ERROR,722,70,75.41,0.0,50000,12,REF,LG,GL-B281BHDX,F,T,F,T,F,224
5483,Approved,Straight  Through Process,LOS_DISB,Married,Male,24,UNDER GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,815,75,0.0,0.0,15000,12,REF,LG,GL-195RLGE4,F,F,T,F,F,122
5484,Approved,Straight  Through Process,LOS_DISB,Married,Male,37,UNDER GRADUATE,OWNED,SELF-EMPLOYED,EXIST,-10,13,82.08,86.96,50000,10,AIR CONDITIONER,LG,JS-Q18AUXA,T,F,T,T,F,224
5485,Declined,Straight  Through Process,DCLN,Married,Male,29,OTHERS,RENTED,SALARIED,EXIST,745,72,73.33,65.22,17990,10,LED_TV,PANASONIC,TH-32C200DX,F,F,T,T,F,134
5486,Approved,Under.Writer,LOS_DISB,Married,Male,38,GRADUATE,OWNED,SALARIED,Pan Not Submitted,843,62,81.88,0.0,20000,18,HTS,LG,OM4560,F,F,T,F,F,141
5487,Declined,Straight  Through Process,DCLN,Single,Male,47,GRADUATE,RENTED,SALARIED,EXIST,514,85,59.29,0.0,45000,12,AIR CONDITIONER,LG,JS-Q18AUXA,F,F,T,T,F,212
5488,Declined,Straight  Through Process,DCLN,Married,Female,42,GRADUATE,RENTED,SALARIED,EXIST,617,88,73.64,63.74,50000,10,LED_TV,SAMSUNG,UA24H4003ARLXL,T,F,T,T,F,224
5489,Declined,Straight  Through Process,PD_DE,Married,Female,28,GRADUATE,OWNED,SALARIED,EXIST,645,23,68.31,0.0,16000,12,REF,LG,REFRIGERATORS VANILLA,F,F,T,T,F,126
5490,Approved,Straight  Through Process,APRV,Married,Male,54,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,803,93,55.77,51.49,75000,10,LED_TV,SONYNEW,KLV-22BX350 IN5,F,F,T,F,F,274
5491,Approved,Straight  Through Process,LOS_DISB,Married,Male,34,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,-10,13,57.94,45.54,15000,10,REF,SAMSUNG,RR19K273ZRZ/NL,F,F,T,F,F,122
5492,Approved,Under.Writer,INV_GNR,Married,Male,35,OTHERS,RENTED,SALARIED,Pan Not Submitted,769,30,85.94,72.27,20000,18,LED_TV,SONY,KLV-24P413D,T,F,T,F,T,141
5493,Approved,Straight  Through Process,LOS_DISB,Single,Male,26,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,807,95,0.0,66.67,50000,18,LED_TV,INTEX,LED-5001 FHD SMT,F,F,T,F,F,224
5494,Approved,Straight  Through Process,INV_GNR,Married,Male,52,OTHERS,OWNED,SELF-EMPLOYED,Pan Not Submitted,822,133,70.68,61.31,32000,10,REF,HAIER,HRF-3674PSS-R,F,F,T,F,F,179
5495,Declined,Straight  Through Process,PD_DE,Married,Male,31,UNDER GRADUATE,OWNED,SALARIED,EXIST,620,72,77.61,76.47,55000,12,LED_TV,SONY,KLV-40W562D,F,F,F,T,F,235
5496,Approved,Straight  Through Process,APRV,Married,Male,30,GRADUATE,OWNED,SELF-EMPLOYED,EXIST,772,55,90.91,90.91,55000,18,LED_TV,LG,43LH600T,T,F,T,T,F,235
5497,Approved,Under.Writer,APRV,Married,Male,40,GRADUATE,OWNED,SALARIED,Pan Not Submitted,750,115,66.94,56.88,55000,12,AC,LG,LSA24VTDH,F,F,T,F,F,235
5498,Approved,Straight  Through Process,INV_GNR,Married,Male,33,OTHERS,OWNED,SELF-EMPLOYED,Pan Not Submitted,786,94,0.0,0.0,17000,12,REF,GODREJ,RD EdgePro 210PDS 6.2Indigo Floret,F,T,T,F,F,130
5499,Declined,Straight  Through Process,PD_DE,Married,Male,37,OTHERS,RENTED,SELF-EMPLOYED,EXIST,652,47,64.57,72.13,55000,10,LED_TV,SONY,KLV-40W562D,F,F,F,T,F,235
5500,Approved,Straight  Through Process,PD_DE,Married,Male,42,GRADUATE,OWNED,SALARIED,Pan Not Submitted,784,66,0.0,57.39,22000,10,REF,GODREJ,RT EON 241 P 3.4 Silver meadow,F,T,F,F,F,148
5501,Declined,Under.Writer,PD_DE,Married,Male,42,OTHERS,RENTED,SELF-EMPLOYED,Pan Not Submitted,778,50,57.99,0.0,30000,12,Washing_machine,BOSCH,WAB16260IN,F,T,T,F,F,173
5502,Approved,Straight  Through Process,LOS_DISB,Single,Male,25,GRADUATE,OWNED,SALARIED,Pan Not Submitted,815,98,79.63,79.38,30000,12,REF,LG,GL-D201AMLN,F,F,T,F,F,173
5503,Declined,Straight  Through Process,DCLN,Married,Male,34,OTHERS,RENTED,SELF-EMPLOYED,Pan Not Submitted,0,28,0.0,76.92,45000,18,LED_TV,PANASONIC,TH-43D350DX,T,F,T,F,F,212
5504,Approved,Under.Writer,LOS_DISB,Married,Male,30,UNDER GRADUATE,OWNED,SELF-EMPLOYED,EXIST,774,50,96.9,88.52,28000,12,AC,IFB,TL-SDR 6.5KG AQUA,T,F,F,T,F,167
5505,Approved,Under.Writer,PD_DE,Married,Male,37,OTHERS,RENTED,SELF-EMPLOYED,EXIST,-10,13,85.34,76.23,30000,12,AIR CONDITIONER,ONIDA,SA183PRL 3STAR,F,F,T,T,F,173
5506,Declined,Straight  Through Process,PD_DE,Married,Male,31,GRADUATE,OWNED,SELF-EMPLOYED,EXIST,611,40,0.0,0.0,16000,12,REF,SAMSUNG,RR20M272ZD2/NL,F,F,T,T,F,126
5507,Declined,Straight  Through Process,PD_DE,Married,Female,28,UNDER GRADUATE,OWNED,SELF-EMPLOYED,EXIST,0,28,74.77,70.19,35000,12,AIR CONDITIONER,PANASONIC,CS-YC9QKY3,F,F,F,T,F,187
5508,Approved,Straight  Through Process,INV_GNR,Married,Male,32,UNDER GRADUATE,RENTED,SELF-EMPLOYED,Pan Not Submitted,814,105,60.14,63.78,18500,12,LED_TV,VU,32K160,F,F,T,F,F,136
5509,Approved,Straight  Through Process,LOS_DISB,Married,Male,33,UNDER GRADUATE,RENTED,SELF-EMPLOYED,Pan Not Submitted,794,89,76.64,76.64,30000,10,REF,SAMSUNG,RR2115CCASA/TL,T,F,T,F,F,173
5510,Declined,Under.Writer,DCLN,Single,Male,23,GRADUATE,RENTED,SALARIED,EXIST,-10,13,84.44,0.0,14000,10,AC,GODREJ,WS EDGE 700 CT,F,T,F,T,F,118
5511,Approved,Straight  Through Process,SRNV,Single,Male,27,GRADUATE,RENTED,SALARIED,EXIST,721,47,0.0,0.0,30000,12,REF,LG,GL-T292RPOY,F,T,F,T,F,173
5512,Declined,Under.Writer,PD_DE,Married,Male,31,GRADUATE,RENTED,SELF-EMPLOYED,Pan Not Submitted,-10,13,69.94,69.33,30000,18,LED_TV,INTEX,LED TV-3215 FHD,F,F,T,F,F,173
5513,Declined,Straight  Through Process,DCLN,Married,Male,28,GRADUATE,OWNED,SALARIED,EXIST,610,59,67.22,0.0,43000,12,HDTV,SANSUI,SJX40HB21C,F,F,T,T,F,207
5514,Approved,Straight  Through Process,LOS_DISB,Married,Male,29,GRADUATE,RENTED,SALARIED,Pan Not Submitted,734,83,87.05,0.0,45000,10,LED_TV,SONY,KLV-40W562D,F,F,T,F,F,212
5515,Declined,Under.Writer,DCLN,Married,Male,37,GRADUATE,OWNED,SALARIED,EXIST,-10,13,87.1,73.33,37000,10,LED_TV,SAMSUNG,UA40K5000ARMXL,F,F,F,T,F,192
5516,Approved,Under.Writer,LOS_DISB,Married,Male,48,GRADUATE,OWNED,SALARIED,EXIST,828,107,62.41,0.0,30000,12,AIR CONDITIONER,LLOYD,LS19A3DX 3 STAR 1.5 TON,F,F,F,T,F,173
5517,Declined,Straight  Through Process,DCLN,Married,Female,32,UNDER GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,0,38,0.0,0.0,50000,10,AIR CONDITIONER,LG,JS-Q18AUXA,T,F,F,F,T,224
5518,Declined,Under.Writer,DCLN,Married,Female,43,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,-10,28,0.0,0.0,40000,10,AC,LG,T7567TEDLK,F,F,T,F,F,200
5519,Declined,Straight  Through Process,DCLN,Married,Male,39,UNDER GRADUATE,OWNED,SELF-EMPLOYED,EXIST,740,37,75.82,75.0,35000,10,REF,WHIRLPOOL,NEO FR 278 ROYPLUS 3S SAPPHIRE EXOT,F,F,T,T,F,187
5520,Approved,Straight  Through Process,LOS_DISB,Married,Male,24,UNDER GRADUATE,OWNED,SELF-EMPLOYED,EXIST,-10,13,0.0,0.0,25000,18,REF,LG,REFRIGERATORS VANILLA,F,F,F,T,T,158
5521,Approved,Straight  Through Process,LOS_DISB,Married,Male,37,UNDER GRADUATE,OWNED,SELF-EMPLOYED,EXIST,825,105,77.5,83.78,20000,18,REF,WHIRLPOOL,205 ICEMAGIC ROY 4S TWILIGHT FIESTA,F,F,T,T,F,141
5522,Approved,Straight  Through Process,LOS_DISB,Married,Male,30,GRADUATE,RENTED,SALARIED,EXIST,779,72,70.59,0.0,30000,12,AIR CONDITIONER,LLOYD,LS19A3HR 3 STAR 1.5 TON,F,F,T,T,F,173
5523,Approved,Straight  Through Process,LOS_DISB,Married,Male,40,UNDER GRADUATE,RENTED,SALARIED,Pan Not Submitted,763,71,75.8,0.0,30000,10,AC,GODREJ,WS 680 CT APPLE GREEN,F,F,T,F,F,173
5524,Declined,Straight  Through Process,DCLN,Married,Male,64,GRADUATE,OWNED,SELF-EMPLOYED,EXIST,833,130,0.0,0.0,30000,10,Washing_machine,LG,F1496ADP24,F,F,F,T,F,173
5525,Approved,Straight  Through Process,APRV,Single,Male,23,OTHERS,OWNED,SELF-EMPLOYED,EXIST,800,57,76.64,60.48,40000,10,AC,BLUESTAR,2HW18HAX3,T,F,F,T,F,200
5526,Declined,Straight  Through Process,DCLN,Single,Male,30,GRADUATE,OWNED,SELF-EMPLOYED,EXIST,0,8,74.26,0.0,30000,10,AC,VIDEOCON,VSX57.DC1,F,F,T,T,F,173
5527,Declined,Straight  Through Process,DCLN,Married,Male,32,UNDER GRADUATE,OWNED,SELF-EMPLOYED,EXIST,728,93,82.42,78.81,20000,12,REF,SAMSUNG,RR 20K182 Z4Z,F,F,T,T,F,141
5528,Declined,Straight  Through Process,DCLN,Single,Male,23,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,730,48,0.0,0.0,22000,10,REF,GODREJ,RT EON 240 C 2.4 Silver Strokes,F,F,T,F,T,148
5529,Declined,Straight  Through Process,PD_DE,Married,Male,31,GRADUATE,OWNED,SALARIED,Pan Not Submitted,746,38,63.92,63.33,49000,10,LED_TV,LG,32LH517A,F,F,T,F,F,221
5530,Declined,Straight  Through Process,DCLN,Single,Male,34,UNDER GRADUATE,OWNED,SELF-EMPLOYED,EXIST,614,28,57.97,60.87,42000,10,AIR CONDITIONER,LG,BS-18APZE,F,F,T,T,F,205
5531,Approved,Under.Writer,LOS_DISB,Single,Male,22,OTHERS,OWNED,SALARIED,Pan Not Submitted,774,55,66.67,32.17,20000,7,LED_TV,INTEX,LED TV-3210,T,F,T,F,F,141
5532,Declined,Under.Writer,PD_DE,Married,Male,24,GRADUATE,OWNED,SALARIED,EXIST,-10,13,95.0,69.86,31990,10,AIR CONDITIONER,GODREJ,GSC 12 FR 5 WMT,F,F,F,T,F,179
5533,Approved,Under.Writer,INV_GNR,Married,Female,32,GRADUATE,OWNED,SALARIED,EXIST,791,70,0.0,0.0,50000,12,REF,SAMSUNG,RT34K3923BS/HL,F,F,F,T,F,224
5534,Declined,Straight  Through Process,DCLN,Married,Male,50,UNDER GRADUATE,RENTED,SALARIED,EXIST,694,45,77.4,0.0,40000,10,AIR CONDITIONER,LG,JS-Q18VPXD1,F,T,T,T,F,200
5535,Approved,Straight  Through Process,LOS_DISB,Married,Male,30,OTHERS,OWNED,SELF-EMPLOYED,Pan Not Submitted,781,51,69.91,53.92,40000,12,AIR CONDITIONER,DAIKIN,DTF35RRV161/RFD35RRV161,F,T,T,F,F,200
5536,Approved,Straight  Through Process,LOS_DISB,Married,Male,35,UNDER GRADUATE,OWNED,SELF-EMPLOYED,EXIST,817,80,0.0,0.0,15990,18,TELEVISION,INTEX,LED TV 3210,F,F,T,T,F,126
5537,Approved,Straight  Through Process,LOS_DISB,Married,Male,39,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,825,119,81.45,83.47,20000,18,HDTV,VIDEOCON,VNF32HH07F,F,F,T,F,F,141
5538,Declined,Under.Writer,DCLN,Married,Male,35,OTHERS,RENTED,SALARIED,Pan Not Submitted,769,30,83.85,73.04,30000,18,LED_TV,SONY,KLV-24P413D,F,T,T,F,T,173
5539,Approved,Straight  Through Process,INV_GNR,Single,Male,28,UNDER GRADUATE,OWNED,SELF-EMPLOYED,EXIST,787,60,42.76,64.29,20000,10,Washing_machine,SAMSUNG,WW70J5210IW/TL,F,F,F,T,F,141
5540,Approved,Straight  Through Process,PD_DE,Married,Female,54,GRADUATE,OWNED,SELF-EMPLOYED,EXIST,-10,13,0.0,0.0,48000,10,AIR CONDITIONER,CARRIER,24K SUPERIA SPLIT AC  5 STAR,F,F,F,T,F,219
5541,Declined,Under.Writer,DCLN,Married,Female,40,GRADUATE,OWNED,SELF-EMPLOYED,EXIST,-10,47,88.29,73.27,23000,10,REF,SAMSUNG,RT34K3923BS/HL,F,F,T,T,F,152
5542,Declined,Under.Writer,DCLN,Married,Female,38,GRADUATE,RENTED,SALARIED,EXIST,-10,13,89.47,65.55,17500,12,Washing_machine,SAMSUNG,WA65H4300HA/TL,F,F,F,T,F,132
5543,Approved,Straight  Through Process,LOS_DISB,Married,Male,26,GRADUATE,OWNED,SELF-EMPLOYED,EXIST,777,80,87.94,94.4,65000,10,REF,SAMSUNG,RT34K3923BS/HL,F,F,T,T,F,255
5544,Approved,Straight  Through Process,INV_GNR,Married,Male,33,GRADUATE,OWNED,SALARIED,Pan Not Submitted,807,85,80.0,0.0,25000,18,LED_TV,LG,32LN4900,F,F,T,F,F,158
5545,Approved,Straight  Through Process,SRNV,Married,Female,45,GRADUATE,OWNED,SALARIED,EXIST,844,90,82.63,0.0,35000,12,Washing_machine,LG,FH0B8QDL25,F,F,F,T,F,187
5546,Declined,Straight  Through Process,PD_DE,Single,Male,26,GRADUATE,OWNED,SELF-EMPLOYED,EXIST,734,74,40.51,65.0,35000,10,AIR CONDITIONER,DAIKIN,FTC50RRV161/RC50RRV161,F,F,F,T,F,187
5547,Approved,Straight  Through Process,LOS_DISB,Married,Male,33,OTHERS,OWNED,SELF-EMPLOYED,EXIST,770,81,71.08,62.9,23000,12,LED_TV,LG,32LH520D,F,F,T,T,F,152
5548,Approved,Straight  Through Process,LOS_DISB,Married,Female,42,GRADUATE,RENTED,SALARIED,EXIST,795,100,88.81,0.0,32000,24,TELEVISION,PANASONIC,TH-32DS500D,F,F,F,T,F,179
